year,origin_prefecture,destination_prefecture,movers
2025,群馬県,新潟県,206
2025,青森県,神奈川県,205
2025,兵庫県,福岡県,205
2025,愛知県,千葉県,204
2025,佐賀県,長崎県,204
2025,熊本県,大阪府,204
2025,愛媛県,福岡県,203
2025,福岡県,鹿児島県,203
2025,茨城県,群馬県,202
2025,茨城県,大阪府,202
2025,埼玉県,宮城県,202
2025,神奈川県,京都府,202
2025,徳島県,京都府,202
2025,大分県,山口県,202
2025,福島県,山形県,201
2025,沖縄県,千葉県,200
2025,愛知県,福井県,199
2025,茨城県,京都府,198
2025,宮崎県,大分県,196
2025,岡山県,愛媛県,194
2025,栃木県,茨城県,193
2025,高知県,愛媛県,193
2025,鹿児島県,神奈川県,193
2025,東京都,長野県,192
2025,熊本県,京都府,192
2025,愛知県,石川県,191
2025,北海道,宮城県,190
2025,千葉県,北海道,190
2025,富山県,神奈川県,190
2025,鳥取県,島根県,189
2025,山形県,千葉県,188
2025,富山県,新潟県,188
2025,広島県,島根県,188
2025,東京都,静岡県,187
2025,静岡県,長野県,187
2025,大阪府,愛知県,187
2025,山形県,埼玉県,186
2025,秋田県,青森県,185
2025,岡山県,山口県,185
2025,山口県,兵庫県,185
2025,栃木県,福島県,184
2025,三重県,兵庫県,183
2025,高知県,兵庫県,183
2025,秋田県,新潟県,182
2025,愛媛県,高知県,182
2025,滋賀県,兵庫県,180
2025,佐賀県,熊本県,178
2025,茨城県,愛知県,176
2025,東京都,群馬県,176
2025,高知県,岡山県,176
2025,沖縄県,兵庫県,176
2025,熊本県,神奈川県,173
2025,岩手県,埼玉県,171
2025,栃木県,宮城県,171
2025,岡山県,島根県,169
2025,兵庫県,高知県,168
2025,島根県,東京都,168
2025,島根県,兵庫県,167
2025,香川県,徳島県,167
2025,神奈川県,宮城県,165
2025,大分県,長崎県,165
2025,山梨県,京都府,163
2025,宮城県,北海道,161
2025,静岡県,兵庫県,160
2025,奈良県,滋賀県,160
2025,愛知県,埼玉県,159
2025,三重県,滋賀県,159
2025,東京都,愛知県,158
2025,石川県,兵庫県,158
2025,岐阜県,富山県,158
2025,滋賀県,愛知県,158
2025,鹿児島県,宮崎県,158
2025,鹿児島県,兵庫県,157
2025,神奈川県,茨城県,156
2025,岐阜県,石川県,156
2025,沖縄県,埼玉県,156
2025,岐阜県,神奈川県,155
2025,静岡県,北海道,155
2025,新潟県,宮城県,154
2025,大阪府,岡山県,154
2025,大阪府,広島県,154
2025,青森県,埼玉県,153
2025,愛知県,広島県,152
2025,大阪府,福岡県,152
2025,徳島県,東京都,152
2025,徳島県,岡山県,152
2025,埼玉県,京都府,151
2025,石川県,神奈川県,151
2025,長野県,大阪府,151
2025,和歌山県,東京都,151
2025,福岡県,埼玉県,151
2025,大分県,大阪府,151
2025,広島県,滋賀県,150
2025,長崎県,大阪府,148
2025,千葉県,愛知県,147
2025,福岡県,宮崎県,147
2025,長崎県,山口県,147
2025,長野県,富山県,146
2025,兵庫県,北海道,146
2025,大阪府,徳島県,145
2025,岩手県,山形県,144
2025,千葉県,京都府,144
2025,石川県,福井県,144
2025,静岡県,石川県,144
2025,宮崎県,大阪府,144
2025,青森県,千葉県,143
2025,岡山県,高知県,143
2025,山梨県,大阪府,142
2025,熊本県,大分県,142
2025,岡山県,神奈川県,140
2025,秋田県,神奈川県,139
2025,静岡県,滋賀県,139
2025,三重県,奈良県,139
2025,長崎県,佐賀県,137
2025,滋賀県,東京都,136
2025,島根県,京都府,136
2025,福岡県,千葉県,136
2025,岐阜県,静岡県,135
2025,静岡県,茨城県,135
2025,愛知県,福岡県,135
2025,鳥取県,東京都,135
2025,徳島県,高知県,135
2025,熊本県,長崎県,135
2025,鹿児島県,広島県,135
2025,鳥取県,広島県,134
2025,宮城県,新潟県,133
2025,山梨県,静岡県,133
2025,徳島県,香川県,133
2025,大分県,広島県,133
2025,奈良県,神奈川県,132
2025,岡山県,鳥取県,131
2025,愛媛県,香川県,131
2025,東京都,兵庫県,130
2025,北海道,広島県,129
2025,静岡県,岐阜県,129
2025,岩手県,千葉県,128
2025,東京都,福岡県,128
2025,岡山県,愛知県,128
2025,茨城県,静岡県,127
2025,秋田県,岩手県,126
2025,神奈川県,大阪府,126
2025,北海道,福岡県,124
2025,栃木県,新潟県,124
2025,千葉県,宮城県,124
2025,東京都,大分県,124
2025,山梨県,長野県,124
2025,愛媛県,神奈川県,124
2025,福岡県,滋賀県,124
2025,長崎県,京都府,124
2025,奈良県,愛知県,123
2025,広島県,愛知県,123
2025,愛媛県,徳島県,123
2025,鹿児島県,愛知県,123
2025,新潟県,京都府,122
2025,岐阜県,兵庫県,122
2025,三重県,岐阜県,122
2025,埼玉県,山梨県,121
2025,兵庫県,島根県,121
2025,兵庫県,山口県,121
2025,長崎県,大分県,121
2025,兵庫県,愛媛県,119
2025,鹿児島県,埼玉県,119
2025,福井県,兵庫県,118
2025,京都府,愛知県,118
2025,群馬県,宮城県,117
2025,愛媛県,山口県,117
2025,福岡県,岡山県,117
2025,大分県,京都府,117
2025,鹿児島県,千葉県,116
2025,鹿児島県,長崎県,116
2025,北海道,静岡県,115
2025,千葉県,大阪府,115
2025,石川県,新潟県,114
2025,福井県,富山県,114
2025,長野県,静岡県,114
2025,山口県,神奈川県,114
2025,栃木県,山形県,112
2025,宮崎県,京都府,112
2025,茨城県,兵庫県,111
2025,東京都,新潟県,111
2025,三重県,神奈川県,111
2025,高知県,香川県,111
2025,長崎県,広島県,111
2025,千葉県,群馬県,110
2025,新潟県,山形県,110
2025,岐阜県,長野県,110
2025,静岡県,群馬県,110
2025,愛知県,茨城県,110
2025,京都府,神奈川県,110
2025,徳島県,愛媛県,109
2025,新潟県,長野県,108
2025,愛知県,山梨県,108
2025,愛媛県,愛知県,108
2025,茨城県,山梨県,107
2025,大分県,宮崎県,107
2025,群馬県,石川県,106
2025,群馬県,京都府,106
2025,静岡県,広島県,106
2025,沖縄県,広島県,106
2025,岩手県,秋田県,105
2025,福岡県,愛知県,105
2025,鹿児島県,山口県,105
2025,秋田県,千葉県,104
2025,群馬県,茨城県,104
2025,福井県,滋賀県,104
2025,佐賀県,大阪府,104
2025,熊本県,兵庫県,104
2025,熊本県,宮崎県,104
2025,東京都,栃木県,103
2025,愛知県,奈良県,103
2025,山形県,福島県,102
2025,栃木県,北海道,102
2025,大阪府,埼玉県,102
2025,大阪府,高知県,102
2025,沖縄県,北海道,102
2025,茨城県,新潟県,101
2025,兵庫県,和歌山県,101
2025,島根県,山口県,101
2025,広島県,千葉県,101
2025,宮城県,秋田県,100
2025,山口県,愛知県,100
2025,北海道,茨城県,99
2025,秋田県,埼玉県,99
2025,徳島県,広島県,99
2025,秋田県,山形県,98
2025,島根県,福岡県,98
2025,香川県,高知県,98
2025,宮崎県,神奈川県,98
2025,富山県,埼玉県,97
2025,三重県,静岡県,96
2025,福岡県,北海道,96
2025,北海道,群馬県,95
2025,千葉県,静岡県,95
2025,神奈川県,愛知県,95
2025,富山県,千葉県,95
2025,静岡県,三重県,95
2025,群馬県,長野県,94
2025,新潟県,北海道,94
2025,京都府,北海道,94
2025,熊本県,広島県,94
2025,宮崎県,長崎県,94
2025,長野県,岐阜県,93
2025,大阪府,鳥取県,93
2025,岡山県,滋賀県,92
2025,熊本県,佐賀県,92
2025,茨城県,長野県,91
2025,静岡県,宮城県,91
2025,佐賀県,京都府,91
2025,長崎県,神奈川県,91
2025,鹿児島県,大分県,91
2025,宮城県,栃木県,90
2025,新潟県,大阪府,90
2025,兵庫県,石川県,90
2025,兵庫県,香川県,90
2025,福島県,群馬県,89
2025,広島県,北海道,89
2025,沖縄県,岡山県,89
2025,北海道,長野県,88
2025,富山県,長野県,88
2025,岐阜県,福井県,88
2025,奈良県,北海道,88
2025,埼玉県,長野県,87
2025,滋賀県,岐阜県,87
2025,島根県,鳥取県,87
2025,大分県,兵庫県,87
2025,北海道,新潟県,86
2025,北海道,石川県,86
2025,宮城県,青森県,86
2025,宮城県,兵庫県,86
2025,兵庫県,埼玉県,86
2025,千葉県,山梨県,85
2025,神奈川県,群馬県,85
2025,香川県,神奈川県,85
2025,秋田県,北海道,84
2025,山形県,北海道,84
2025,岐阜県,三重県,84
2025,和歌山県,愛知県,84
2025,高知県,徳島県,84
2025,北海道,山梨県,83
2025,岩手県,栃木県,83
2025,静岡県,新潟県,83
2025,広島県,埼玉県,83
2025,埼玉県,大阪府,82
2025,東京都,秋田県,82
2025,東京都,石川県,82
2025,神奈川県,長野県,82
2025,熊本県,山口県,82
2025,岩手県,福島県,81
2025,富山県,岐阜県,81
2025,奈良県,千葉県,81
2025,宮城県,京都府,80
2025,新潟県,茨城県,80
2025,長野県,栃木県,80
2025,京都府,岡山県,80
2025,鹿児島県,沖縄県,80
2025,沖縄県,長崎県,80
2025,沖縄県,大分県,80
2025,北海道,岩手県,79
2025,埼玉県,新潟県,79
2025,山梨県,北海道,79
2025,静岡県,富山県,78
2025,大阪府,石川県,78
2025,岡山県,徳島県,78
2025,青森県,山形県,77
2025,石川県,千葉県,77
2025,岐阜県,千葉県,77
2025,和歌山県,奈良県,77
2025,富山県,福井県,76
2025,福井県,神奈川県,76
2025,長野県,北海道,76
2025,大阪府,岐阜県,76
2025,長崎県,兵庫県,76
2025,東京都,福島県,75
2025,新潟県,富山県,75
2025,宮崎県,兵庫県,75
2025,石川県,北海道,74
2025,石川県,長野県,74
2025,京都府,福井県,74
2025,大阪府,三重県,74
2025,兵庫県,静岡県,74
2025,高知県,神奈川県,74
2025,沖縄県,岐阜県,74
2025,青森県,秋田県,73
2025,宮城県,茨城県,73
2025,宮城県,愛知県,73
2025,茨城県,山形県,73
2025,新潟県,愛知県,73
2025,京都府,広島県,73
2025,高知県,広島県,73
2025,宮城県,群馬県,72
2025,山形県,栃木県,72
2025,新潟県,福島県,72
2025,広島県,鳥取県,72
2025,長崎県,千葉県,72
2025,秋田県,福島県,71
2025,山梨県,兵庫県,71
2025,長野県,宮城県,71
2025,愛知県,鳥取県,71
2025,兵庫県,千葉県,71
2025,和歌山県,滋賀県,71
2025,香川県,福岡県,71
2025,愛知県,岡山県,70
2025,大阪府,静岡県,70
2025,広島県,高知県,70
2025,宮崎県,山口県,70
2025,栃木県,長野県,69
2025,岐阜県,山梨県,69
2025,滋賀県,石川県,69
2025,大阪府,千葉県,69
2025,佐賀県,山口県,69
2025,熊本県,千葉県,69
2025,北海道,秋田県,68
2025,山形県,秋田県,68
2025,東京都,山形県,68
2025,長野県,茨城県,68
2025,愛知県,宮城県,68
2025,奈良県,和歌山県,68
2025,奈良県,広島県,68
2025,佐賀県,広島県,68
2025,沖縄県,山口県,68
2025,香川県,滋賀県,67
2025,長崎県,鹿児島県,67
2025,富山県,兵庫県,66
2025,静岡県,福岡県,66
2025,大阪府,山口県,66
2025,大阪府,愛媛県,66
2025,愛媛県,千葉県,66
2025,大分県,神奈川県,66
2025,新潟県,栃木県,65
2025,鹿児島県,岡山県,65
2025,北海道,滋賀県,64
2025,群馬県,福島県,64
2025,神奈川県,兵庫県,64
2025,石川県,滋賀県,64
2025,京都府,鳥取県,64
2025,長崎県,宮崎県,64
2025,宮崎県,千葉県,64
2025,新潟県,秋田県,63
2025,鳥取県,福岡県,63
2025,福岡県,沖縄県,63
2025,栃木県,石川県,62
2025,東京都,滋賀県,62
2025,岐阜県,北海道,62
2025,三重県,広島県,62
2025,山口県,大分県,62
2025,香川県,愛知県,62
2025,佐賀県,兵庫県,62
2025,大分県,鹿児島県,62
2025,宮崎県,愛知県,62
2025,宮崎県,広島県,62
2025,北海道,山形県,61
2025,東京都,岡山県,61
2025,新潟県,山梨県,61
2025,大阪府,大分県,61
2025,佐賀県,神奈川県,61
2025,岩手県,群馬県,60
2025,栃木県,静岡県,60
2025,群馬県,北海道,60
2025,埼玉県,愛知県,60
2025,石川県,埼玉県,60
2025,愛知県,愛媛県,60
2025,京都府,石川県,60
2025,高知県,福岡県,60
2025,長崎県,岡山県,60
2025,大分県,岡山県,60
2025,宮城県,大阪府,59
2025,栃木県,京都府,59
2025,群馬県,大阪府,59
2025,山梨県,石川県,59
2025,広島県,奈良県,59
2025,青森県,群馬県,58
2025,群馬県,山梨県,58
2025,埼玉県,静岡県,58
2025,神奈川県,大分県,58
2025,静岡県,山形県,58
2025,愛知県,群馬県,58
2025,滋賀県,奈良県,58
2025,鳥取県,山口県,58
2025,岡山県,埼玉県,58
2025,佐賀県,大分県,58
2025,熊本県,埼玉県,58
2025,熊本県,愛知県,58
2025,青森県,福島県,57
2025,山形県,岩手県,57
2025,埼玉県,福島県,57
2025,神奈川県,福岡県,57
2025,富山県,北海道,57
2025,静岡県,奈良県,57
2025,静岡県,岡山県,57
2025,三重県,富山県,57
2025,兵庫県,長野県,57
2025,山口県,千葉県,57
2025,愛媛県,滋賀県,57
2025,高知県,愛知県,57
2025,沖縄県,熊本県,57
2025,山形県,青森県,56
2025,千葉県,栃木県,56
2025,愛知県,新潟県,56
2025,和歌山県,岡山県,56
2025,岡山県,千葉県,56
2025,岩手県,茨城県,55
2025,栃木県,山梨県,55
2025,神奈川県,石川県,55
2025,福井県,岐阜県,55
2025,三重県,千葉県,55
2025,京都府,福岡県,55
2025,沖縄県,徳島県,55
2025,福島県,北海道,54
2025,千葉県,長野県,54
2025,富山県,滋賀県,54
2025,岐阜県,埼玉県,54
2025,愛媛県,大分県,54
2025,佐賀県,埼玉県,54
2025,青森県,栃木県,53
2025,静岡県,福島県,53
2025,愛知県,大分県,53
2025,兵庫県,茨城県,53
2025,岡山県,北海道,53
2025,岡山県,奈良県,53
2025,山口県,長崎県,53
2025,沖縄県,静岡県,53
2025,山形県,群馬県,52
2025,埼玉県,石川県,52
2025,千葉県,福島県,52
2025,岐阜県,広島県,52
2025,三重県,長野県,52
2025,奈良県,福岡県,52
2025,栃木県,秋田県,51
2025,富山県,群馬県,51
2025,長野県,兵庫県,51
2025,三重県,石川県,51
2025,北海道,岡山県,50
2025,青森県,新潟県,50
2025,秋田県,栃木県,50
2025,東京都,岩手県,50
2025,滋賀県,福井県,50
2025,福島県,岩手県,49
2025,福島県,秋田県,49
2025,東京都,広島県,49
2025,長野県,滋賀県,49
2025,滋賀県,神奈川県,49
2025,奈良県,三重県,49
2025,福岡県,茨城県,49
2025,佐賀県,鹿児島県,49
2025,青森県,茨城県,48
2025,青森県,大阪府,48
2025,福島県,山梨県,48
2025,福島県,京都府,48
2025,千葉県,新潟県,48
2025,千葉県,兵庫県,48
2025,滋賀県,広島県,48
2025,大阪府,長野県,48
2025,大阪府,島根県,48
2025,和歌山県,広島県,48
2025,長崎県,愛知県,48
2025,沖縄県,鹿児島県,48
2025,岩手県,新潟県,47
2025,愛知県,山口県,47
2025,京都府,埼玉県,47
2025,和歌山県,徳島県,47
2025,広島県,香川県,47
2025,埼玉県,山形県,46
2025,神奈川県,秋田県,46
2025,愛知県,高知県,46
2025,大阪府,宮城県,46
2025,和歌山県,神奈川県,46
2025,山口県,滋賀県,46
2025,香川県,奈良県,46
2025,愛媛県,島根県,46
2025,茨城県,秋田県,45
2025,群馬県,静岡県,45
2025,新潟県,静岡県,45
2025,静岡県,栃木県,45
2025,大阪府,香川県,45
2025,秋田県,群馬県,44
2025,山形県,茨城県,44
2025,埼玉県,秋田県,44
2025,愛知県,秋田県,44
2025,三重県,北海道,44
2025,島根県,愛媛県,44
2025,愛媛県,埼玉県,44
2025,熊本県,岡山県,44
2025,宮崎県,埼玉県,44
2025,北海道,沖縄県,43
2025,栃木県,大阪府,43
2025,山梨県,福岡県,43
2025,京都府,千葉県,43
2025,広島県,静岡県,43
2025,徳島県,愛知県,43
2025,徳島県,山口県,43
2025,香川県,山口県,43
2025,大分県,佐賀県,43
2025,北海道,大分県,42
2025,秋田県,茨城県,42
2025,埼玉県,兵庫県,42
2025,東京都,青森県,42
2025,愛知県,沖縄県,42
2025,大阪府,福井県,42
2025,兵庫県,福井県,42
2025,広島県,長崎県,42
2025,広島県,大分県,42
2025,山口県,熊本県,42
2025,徳島県,滋賀県,42
2025,東京都,富山県,41
2025,東京都,愛媛県,41
2025,山梨県,宮城県,41
2025,京都府,徳島県,41
2025,鳥取県,滋賀県,41
2025,山口県,埼玉県,41
2025,大分県,愛知県,41
2025,青森県,山梨県,40
2025,宮城県,石川県,40
2025,山形県,石川県,40
2025,茨城県,石川県,40
2025,岐阜県,福岡県,40
2025,静岡県,高知県,40
2025,兵庫県,宮城県,40
2025,島根県,神奈川県,40
2025,宮崎県,佐賀県,40
2025,鹿児島県,滋賀県,40
2025,北海道,奈良県,39
2025,北海道,鹿児島県,39
2025,岩手県,山梨県,39
2025,東京都,鹿児島県,39
2025,山梨県,群馬県,39
2025,兵庫県,富山県,39
2025,奈良県,埼玉県,39
2025,香川県,埼玉県,39
2025,佐賀県,宮崎県,39
2025,大分県,埼玉県,39
2025,鹿児島県,佐賀県,39
2025,沖縄県,滋賀県,39
2025,茨城県,福岡県,38
2025,石川県,宮城県,38
2025,福井県,千葉県,38
2025,福井県,新潟県,38
2025,長野県,福島県,38
2025,大阪府,鹿児島県,38
2025,兵庫県,三重県,38
2025,広島県,沖縄県,38
2025,愛媛県,静岡県,38
2025,福岡県,愛媛県,38
2025,千葉県,福岡県,37
2025,東京都,沖縄県,37
2025,新潟県,兵庫県,37
2025,兵庫県,大分県,37
2025,広島県,鹿児島県,37
2025,徳島県,福岡県,37
2025,福岡県,奈良県,37
2025,鹿児島県,北海道,37
2025,山形県,京都府,36
2025,東京都,高知県,36
2025,神奈川県,栃木県,36
